total_fwd_packets,total_bwd_packets,fwd_bytes,bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_mean,pkt_len_mean,pkt_len_std,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,duration,flow_bytes_per_sec,flow_packets_per_sec,syn_count,rst_count,ack_count,psh_count,fin_count,destination_port,label
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.28861142567225867,1.451210154578506,8.485692024230957,3.0994415283203125e-06,10.1014,489.73410118337887,3.5638624707098523,6,0,33,9,6,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0007636330344460227,0.002077329402161319,0.0069599151611328125,7.152557373046875e-06,0.0084,196310.37965485922,1428.5776566757493,2,0,11,3,2,8000,dos
31,0,4121,0,562,66,132.93548387096774,133.5884065538301,0,0.0,132.93548387096774,133.5884065538301,0.3814965009689331,1.6221265974689314,8.487245082855225,4.0531158447265625e-06,11.4449,360.07320202879924,2.70863122127949,6,0,28,8,4,8000,dos
10,0,1517,0,562,66,151.7,161.00935100518575,0,0.0,151.7,161.00935100518575,0.0004984537760416666,0.001365872702830234,0.004133939743041992,5.0067901611328125e-06,0.0045,338156.84353741497,2229.1156462585036,2,0,9,3,1,8000,dos
43,0,6250,0,562,66,145.34883720930233,150.8845165020066,0,0.0,145.34883720930233,150.8845165020066,0.2727172601790655,1.0122934739122351,4.523983001708984,3.814697265625e-06,11.4541,545.6549530888358,3.75410607725119,6,0,40,12,7,8000,dos
31,0,4121,0,562,66,132.93548387096774,133.5884065538301,0,0.0,132.93548387096774,133.5884065538301,0.3364816347757975,1.3327256258022417,6.481493949890137,3.0994415283203125e-06,10.0944,408.244172845261,3.07099474841133,6,0,28,8,4,8000,dos
41,0,5293,0,562,66,129.09756097560975,137.5843023164432,0,0.0,129.09756097560975,137.5843023164432,0.30669912695884705,1.1672669417511699,6.202822923660278,2.86102294921875e-06,12.268,431.44889687852094,3.3420375537538933,8,0,37,9,7,8000,dos
53,0,7091,0,562,66,133.79245283018867,139.07626000073125,0,0.0,133.79245283018867,139.07626000073125,0.11659397987219003,0.4916345780630139,3.2079830169677734,2.86102294921875e-06,6.0629,1169.5748336652366,8.741710080984,10,0,48,13,8,8000,dos
38,0,5079,0,562,66,133.6578947368421,142.02536437262822,0,0.0,133.6578947368421,142.02536437262822,0.28502078314085266,1.1013282823905957,6.0489630699157715,2.86102294921875e-06,10.5458,481.61495017166357,3.603340836094352,6,0,35,9,7,8000,dos
27,0,3512,0,562,66,130.07407407407408,139.06305319362423,0,0.0,130.07407407407408,139.06305319362423,0.5035603871712317,2.037939176712219,10.066974878311157,3.814697265625e-06,13.0926,268.2437429912278,2.0622383430418996,6,0,24,6,4,8000,dos
14,0,1781,0,562,66,127.21428571428571,139.86266812150387,0,0.0,127.21428571428571,139.86266812150387,0.2763233001415546,0.994709041073465,3.586913824081421,2.86102294921875e-06,3.5922,495.7960473467774,3.897329962299205,2,0,13,3,3,8000,dos
14,0,1781,0,562,66,127.21428571428571,139.86266812150387,0,0.0,127.21428571428571,139.86266812150387,0.27577968744131237,0.9915506968929063,3.5758540630340576,4.0531158447265625e-06,3.5851,496.7733529292452,3.905012319488733,2,0,13,3,3,8000,dos
13,0,1723,0,562,66,132.53846153846155,144.12645800627968,0,0.0,132.53846153846155,144.12645800627968,0.026874264081319172,0.09048870142574819,0.3141670227050781,2.86102294921875e-06,0.3225,5342.78196042365,40.311181361292775,3,0,11,3,2,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.49736800401107123,2.381340486037383,11.421329021453857,3.0994415283203125e-06,11.4395,288.300218734284,2.098000378903219,4,0,22,6,4,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.15587639808654785,0.7431015297452421,3.564707040786743,3.0994415283203125e-06,3.5852,919.9038860790868,6.6942672122189455,4,0,22,6,4,8000,dos
39,0,5490,0,562,66,140.76923076923077,141.6884019207867,0,0.0,140.76923076923077,141.6884019207867,0.3010371860704924,1.1052038702162041,5.668486833572388,3.0994415283203125e-06,11.4394,479.91972718179613,3.4092658215100275,6,0,36,11,6,8000,dos
27,0,3512,0,562,66,130.07407407407408,139.06305319362423,0,0.0,130.07407407407408,139.06305319362423,0.13774107969724214,0.6373953077970574,3.248137950897217,4.0531158447265625e-06,3.5813,980.6582275514687,7.539228970355825,6,0,24,6,4,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.12155760889467986,0.5792620479215757,2.77880597114563,2.86102294921875e-06,2.7958,1179.616032691655,8.584228254881662,4,0,22,6,4,8000,dos
17,0,1987,0,562,66,116.88235294117646,128.1629248032271,0,0.0,116.88235294117646,128.1629248032271,0.6591518819332123,1.4882713932398373,4.428335905075073,5.9604644775390625e-06,10.5464,188.40498435015186,1.6119198459751292,3,0,15,3,4,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.19746244714615194,0.8968171227236684,5.6927080154418945,2.86102294921875e-06,9.2807,710.7195700255951,5.172004148154724,8,0,44,12,8,8000,dos
50,0,6728,0,562,66,134.56,142.28602409604827,0,0.0,134.56,142.28602409604827,0.23340215974924516,0.9275365211773471,5.631569862365723,2.86102294921875e-06,11.4367,588.2812849568057,4.371888265136785,8,0,46,12,9,8000,dos
31,0,3784,0,562,66,122.06451612903226,131.1835699783249,0,0.0,122.06451612903226,131.1835699783249,0.1813546339670817,0.582224772619283,2.4161179065704346,3.0994415283203125e-06,5.4406,695.5065364154314,5.697860102769126,7,0,27,6,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.3014791420527867,1.3784985718634755,7.750548839569092,2.86102294921875e-06,10.5518,468.8312968533959,3.4117498861375077,6,0,33,9,6,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.22462687086551747,1.3534557645921435,9.262917041778564,3.0994415283203125e-06,10.5575,624.7713151644075,4.5465468659629416,8,0,44,12,8,8000,dos
38,0,5079,0,562,66,133.6578947368421,142.02536437262822,0,0.0,133.6578947368421,142.02536437262822,0.2852186512302708,1.0154356138233376,4.421710968017578,2.86102294921875e-06,10.5531,481.28083376793387,3.6008410480766857,6,0,35,9,7,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.21424884999052007,0.9494770329494474,4.840895175933838,4.0531158447265625e-06,10.0697,655.034673642937,4.7667774916405365,8,0,44,12,8,8000,dos
50,0,6877,0,562,66,137.54,142.38109396393662,0,0.0,137.54,142.38109396393662,0.18933611986588458,0.723203708560912,4.061500072479248,3.0994415283203125e-06,9.2775,741.2581332865823,5.389400416508524,8,0,46,13,8,8000,dos
31,0,3925,0,562,66,126.61290322580645,131.90392397988137,0,0.0,126.61290322580645,131.90392397988137,0.4366888999938965,1.5599947533646497,7.6964709758758545,2.86102294921875e-06,13.1007,299.6030660160173,2.366291731591474,6,0,28,7,5,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.2610541911835366,1.1343209030029768,5.684412002563477,3.0994415283203125e-06,12.2695,537.5911602708085,3.912124877652942,8,0,44,12,8,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.32676965849740164,1.3794641064804423,6.9908528327941895,2.86102294921875e-06,11.4369,432.5458422082387,3.147695637658499,6,0,33,9,6,8000,dos
21,0,3084,0,562,66,146.85714285714286,154.28845897029555,0,0.0,146.85714285714286,154.28845897029555,0.5715390563011169,2.553660672296557,11.42084002494812,2.86102294921875e-06,11.4308,269.7978349860299,1.837144790760904,2,0,20,6,4,8000,dos
38,0,5079,0,562,66,133.6578947368421,142.02536437262822,0,0.0,133.6578947368421,142.02536437262822,0.2076986480403591,0.7224247430697517,3.2494730949401855,2.86102294921875e-06,7.6848,660.9107549106267,4.944793992243318,6,0,35,9,7,8000,dos
20,0,2358,0,562,66,117.9,120.38224208963013,0,0.0,117.9,120.38224208963013,0.23314531225907176,0.7011358773627552,2.4360029697418213,2.86102294921875e-06,4.4298,532.3086359977447,4.514916335858733,6,0,17,4,2,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.11105319286914582,0.49564943362091496,3.233849048614502,2.86102294921875e-06,5.2195,1263.7225630899084,9.196283054626381,8,0,44,12,8,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.26416965152906335,1.263780680924159,6.061529159545898,2.86102294921875e-06,6.0759,542.8000662371714,3.950030803423928,4,0,22,6,4,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.23330591065543038,1.0368868883936435,5.708261013031006,3.0994415283203125e-06,8.1657,605.8263022388938,4.408681398948894,6,0,33,9,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.3414855684552874,1.7474623440070969,10.250935077667236,4.0531158447265625e-06,11.952,413.9057992471619,3.012049479057576,6,0,33,9,6,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.1737398289619608,0.6768965489748715,3.244148015975952,2.86102294921875e-06,8.1658,807.7619643716899,5.878195010588405,8,0,44,12,8,8000,dos
46,0,6464,0,562,66,140.52173913043478,146.9378915098235,0,0.0,140.52173913043478,146.9378915098235,0.283710421456231,1.2509037305707325,7.7449119091033936,3.0994415283203125e-06,12.767,506.3065491466445,3.603047843555948,8,0,42,12,7,8000,dos
38,0,5079,0,562,66,133.6578947368421,142.02536437262822,0,0.0,133.6578947368421,142.02536437262822,0.2418730001191835,1.0082791526464063,5.698564052581787,2.86102294921875e-06,8.9493,567.5303576779137,4.246141679811128,6,0,35,9,7,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.3891444724539052,1.8631910388389474,8.936190128326416,3.0994415283203125e-06,8.9503,368.4783274541077,2.6814675133106687,4,0,22,6,4,8000,dos
72,0,9894,0,562,66,137.41666666666666,144.05307609486985,0,0.0,137.41666666666666,144.05307609486985,0.17987762034778865,0.8555384792909895,6.561500072479248,2.86102294921875e-06,12.7713,774.7051156593171,5.637635771929537,12,0,66,18,12,8000,dos
53,0,7091,0,562,66,133.79245283018867,139.07626000073125,0,0.0,133.79245283018867,139.07626000073125,0.229740349146036,1.1650387392284411,8.13924503326416,3.814697265625e-06,11.9465,593.5630598728786,4.436446505889518,10,0,48,13,8,8000,dos
17,0,2144,0,562,66,126.11764705882354,129.33719609655085,0,0.0,126.11764705882354,129.33719609655085,0.6088966876268387,2.434098841913283,9.736767053604126,3.814697265625e-06,9.7423,220.070174009752,1.7449594021295636,4,0,15,4,2,8000,dos
27,0,3512,0,562,66,130.07407407407408,139.06305319362423,0,0.0,130.07407407407408,139.06305319362423,0.45899657102731556,2.17432262805448,11.08961009979248,3.0994415283203125e-06,11.9339,294.2874339444345,2.26246034068899,6,0,24,6,4,8000,dos
26,0,3430,0,562,66,131.92307692307693,141.49626795839472,0,0.0,131.92307692307693,141.49626795839472,0.26236475944519044,1.146062306043861,5.704296112060547,3.0994415283203125e-06,6.5591,522.9360844426284,3.963946995775026,4,0,24,6,5,8000,dos
57,0,8031,0,562,66,140.89473684210526,147.2334982519902,0,0.0,140.89473684210526,147.2334982519902,0.2278167860848563,1.1317104529389828,7.850594997406006,2.86102294921875e-06,12.7577,629.500208260761,4.467875964495502,8,0,53,15,10,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0010219920765269887,0.0022780891873676237,0.0070111751556396484,8.106231689453125e-06,0.0112,146683.22225992536,1067.4340006786563,2,0,11,3,2,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.2073004499394843,1.0810658931259363,7.234608173370361,3.814697265625e-06,9.7431,676.9904530978271,4.926552721148529,8,0,44,12,8,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.15142772965512033,0.710315677553488,4.82765793800354,4.0531158447265625e-06,8.9342,922.8545064377454,6.715739282748904,10,0,55,15,10,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.10775955863620924,0.5131685214276919,2.4618170261383057,2.86102294921875e-06,2.4785,1330.6597220939611,9.683393975213786,4,0,22,6,4,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.2163532871310994,0.8664243086783953,4.602977991104126,3.0994415283203125e-06,12.7648,645.9146730097306,4.700409991580817,10,0,55,15,10,8000,dos
62,0,8377,0,562,66,135.11290322580646,142.44102660499735,0,0.0,135.11290322580646,142.44102660499735,0.18217927901471248,0.8492060345676344,6.112741947174072,4.0531158447265625e-06,11.1129,753.8061935208815,5.579083681305319,10,0,57,15,11,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.14180326461791992,0.6746746994880877,3.2367279529571533,2.86102294921875e-06,3.2615,1011.1988940042039,7.358633552486626,4,0,22,6,4,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.20227778159965903,0.8321789101299844,4.089661121368408,2.86102294921875e-06,11.9344,690.8606650059285,5.027488162565883,10,0,55,15,10,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.2164143222873494,0.8616576511387108,4.8844640254974365,2.86102294921875e-06,12.7684,645.7325062170033,4.699084338753209,10,0,55,15,10,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.2540092366807004,1.2276033603016243,7.820659160614014,2.86102294921875e-06,11.9384,552.5012687169652,4.020627789329038,8,0,44,12,8,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.2557734830038888,1.2490325030455631,7.2464540004730225,4.0531158447265625e-06,8.9521,552.6095022942943,4.021415419970608,6,0,33,9,6,8000,dos
84,0,11543,0,562,66,137.41666666666666,143.9083718131494,0,0.0,137.41666666666666,143.9083718131494,0.15380614636892295,0.6615981305724384,4.839689016342163,2.86102294921875e-06,12.7659,904.2050167686051,6.580024379152978,14,0,77,21,14,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0012941793961958451,0.0028569250339234224,0.008844852447509766,6.198883056640625e-06,0.0142,115833.31596047564,842.9349857645285,2,0,11,3,2,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.23279305866786412,1.1193020347874438,6.458913087844849,3.0994415283203125e-06,8.1478,607.1609606904864,4.418393892229131,6,0,33,9,6,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.5190093931944474,2.485899457547737,11.922617197036743,2.86102294921875e-06,11.9372,276.27882313510344,2.0105190282724323,4,0,22,6,4,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0011975548484108665,0.002511135689637676,0.006927013397216797,4.0531158447265625e-06,0.0132,125179.31108376167,910.947078838775,2,0,11,3,2,8000,dos
41,0,5442,0,562,66,132.73170731707316,137.84357518401862,0,0.0,132.73170731707316,137.84357518401862,0.2983402729034424,1.2738916086269554,7.037405967712402,2.86102294921875e-06,11.9336,456.02291194535604,3.435674272282175,8,0,37,10,6,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0008821053938432174,0.0015273745657868876,0.0037360191345214844,4.0531158447265625e-06,0.0097,169944.64828738512,1236.7106000294855,2,0,11,3,2,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.25406706586797184,1.2374774617738329,8.1333909034729,2.86102294921875e-06,11.9412,552.3755117668182,4.019712638691218,8,0,44,12,8,8000,dos
34,0,4815,0,562,66,141.61764705882354,148.31069245784744,0,0.0,141.61764705882354,148.31069245784744,0.19912384495590674,0.8888637665118033,4.878774166107178,3.0994415283203125e-06,6.5711,732.7554916459177,5.174182080158089,6,0,31,9,5,8000,dos
43,0,6250,0,562,66,145.34883720930233,150.8845165020066,0,0.0,145.34883720930233,150.8845165020066,0.23211975892384848,0.8631321126413302,4.087270021438599,2.86102294921875e-06,9.749,641.089429436913,4.4106952745259616,6,0,40,12,7,8000,dos
8,0,709,0,215,66,88.625,51.21645243474015,0,0.0,88.625,51.21645243474015,1.1640025547572546,3.0774160127527863,8.142924785614014,6.9141387939453125e-06,8.148,87.0150274771835,0.9818338784449477,4,0,6,1,0,8000,dos
4,0,264,0,66,66,66.0,0.0,0,0.0,66.0,0.0,0.28699835141499835,0.49704101018903774,0.8609318733215332,2.002716064453125e-05,0.861,306.62197035672995,4.645787429647424,0,0,4,0,2,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.3648072038378034,1.5005734968112376,6.543287038803101,3.0994415283203125e-06,12.7683,387.4453564949322,2.819493194626553,6,0,33,9,6,8000,dos
26,0,3430,0,562,66,131.92307692307693,141.49626795839472,0,0.0,131.92307692307693,141.49626795839472,0.38902299880981445,1.4235348061030393,6.479053020477295,3.0994415283203125e-06,9.7256,352.6783774217789,2.673363793867712,4,0,24,6,5,8000,dos
57,0,8031,0,562,66,140.89473684210526,147.2334982519902,0,0.0,140.89473684210526,147.2334982519902,0.22777503303119115,0.9190520294606336,5.620080947875977,3.0994415283203125e-06,12.7554,629.61560087262,4.468694963234882,8,0,53,15,10,8000,dos
67,0,9399,0,562,66,140.28358208955223,148.14650876649605,0,0.0,140.28358208955223,148.14650876649605,0.19327642339648624,0.8998808172777099,6.477959871292114,2.86102294921875e-06,12.7562,736.8156364160033,5.2523297840059815,10,0,62,17,12,45501,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.27168176529255317,1.0826082258553709,5.689516067504883,3.0994415283203125e-06,12.769,516.5618140797675,3.759091430538029,8,0,44,12,8,8000,dos
14,0,1781,0,562,66,127.21428571428571,139.86266812150387,0,0.0,127.21428571428571,139.86266812150387,0.5040233135223389,1.8148887296878307,6.5443360805511475,4.0531158447265625e-06,6.5523,271.81282358266947,2.136653301604364,2,0,13,3,3,8000,dos
45,0,6382,0,562,66,141.82222222222222,148.34010199061433,0,0.0,141.82222222222222,148.34010199061433,0.29012897881594574,1.1061252904814665,4.870122194290161,2.86102294921875e-06,12.7657,499.9343917226194,3.5250779736004185,6,0,42,12,8,8000,dos
78,0,11115,0,562,66,142.5,148.17484845372954,0,0.0,142.5,148.17484845372954,0.1658315999167306,0.6289279488617611,3.7960710525512695,2.86102294921875e-06,12.769,870.4652757564448,6.10852825092242,10,0,73,21,14,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.15166184457681947,0.7771631663842121,5.696429014205933,3.0994415283203125e-06,8.948,921.4299292072809,6.7053724381366715,10,0,55,15,10,8000,dos
57,0,8031,0,562,66,140.89473684210526,147.2334982519902,0,0.0,140.89473684210526,147.2334982519902,0.22791414175714766,1.0488272308382087,7.048715114593506,2.86102294921875e-06,12.7632,629.2313113177706,4.465967469195982,8,0,53,15,10,8000,dos
46,0,6456,0,562,66,140.34782608695653,147.02308471669858,0,0.0,140.34782608695653,147.02308471669858,0.2835950215657552,1.2344656631320456,7.833719968795776,3.0994415283203125e-06,12.7618,505.8857023461607,3.604513988216139,7,0,42,12,8,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.21736552867483586,1.0716104082689393,6.96256685256958,3.814697265625e-06,10.2162,645.6425100497636,4.698429424255406,8,0,44,12,8,8000,dos
37,0,5021,0,562,66,135.7027027027027,143.4286243058556,0,0.0,135.7027027027027,143.4286243058556,0.33145280679066974,1.2858813351161722,6.957088947296143,2.86102294921875e-06,11.9323,420.7905902884884,3.1008268951750786,7,0,33,9,6,8000,dos
13,0,1723,0,562,66,132.53846153846155,144.12645800627968,0,0.0,132.53846153846155,144.12645800627968,1.063558836778005,3.682676229329726,12.757626056671143,6.9141387939453125e-06,12.7627,135.00271763836915,1.0185927622163662,3,0,11,3,2,8000,dos
45,0,6382,0,562,66,141.82222222222222,148.34010199061433,0,0.0,141.82222222222222,148.34010199061433,0.1672515652396462,0.7761031140519419,4.893104791641235,3.0994415283203125e-06,7.3591,867.2292802618997,6.114904044466544,6,0,42,12,8,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.03794256500575854,0.17824909600540506,0.8556008338928223,3.0994415283203125e-06,0.8727,3779.167389607519,27.50152133128577,4,0,22,6,4,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.10392051047467171,0.4317474867605527,2.4207491874694824,3.814697265625e-06,4.8843,1350.4593548558416,9.827478628423348,8,0,44,12,8,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.3533809185028076,1.6924400735338005,8.117138862609863,3.0994415283203125e-06,8.1278,405.76979921649854,2.952842686839286,4,0,22,6,4,8000,dos
55,0,7750,0,562,66,140.9090909090909,149.24814940564625,0,0.0,140.9090909090909,149.24814940564625,0.15049835046132407,0.7044776790211094,4.87035608291626,2.86102294921875e-06,8.1269,953.6218707951934,6.767639083062663,8,0,51,14,10,8000,dos
74,0,10175,0,562,66,137.5,142.6011056845835,0,0.0,137.5,142.6011056845835,0.17469896029119622,0.6655907627602375,3.647723913192749,2.86102294921875e-06,12.753,797.8499781080822,5.802545295331506,12,0,68,19,12,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.1642735413142613,0.8287045226945399,4.853210926055908,4.0531158447265625e-06,5.7496,860.4115794427483,6.261333507163724,6,0,33,9,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.21043737275259836,0.9982653381139625,5.728366851806641,4.0531158447265625e-06,7.3653,671.6623349457394,4.887779271891373,6,0,33,9,6,8000,dos
41,0,5442,0,562,66,132.73170731707316,137.84357518401862,0,0.0,132.73170731707316,137.84357518401862,0.1840050995349884,0.7262337708825819,4.080103158950806,2.86102294921875e-06,7.3602,739.3816820502316,5.570497788324052,8,0,37,10,6,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.3537976534470268,1.6896635782617073,8.10480284690857,3.0994415283203125e-06,8.1373,405.2918467682706,2.9493645610789856,4,0,22,6,4,8000,dos
41,0,5442,0,562,66,132.73170731707316,137.84357518401862,0,0.0,132.73170731707316,137.84357518401862,0.29824267625808715,1.2958958319794587,7.3526930809021,3.814697265625e-06,11.9297,456.17214044266365,3.436798559013085,8,0,37,10,6,8000,dos
25,0,3372,0,562,66,134.88,143.61038727520142,0,0.0,134.88,143.61038727520142,0.3387766281763713,1.2466274371118686,5.727849006652832,3.0994415283203125e-06,8.1306,414.7275470457011,3.074789049864332,5,0,22,6,4,8000,dos
1,0,74,0,74,74,74.0,0.0,0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,8000,dos
21,0,3084,0,562,66,146.85714285714286,154.28845897029555,0,0.0,146.85714285714286,154.28845897029555,0.0830991506576538,0.36931261245320196,1.6521220207214355,2.86102294921875e-06,1.662,1855.614633599116,12.63550820544145,2,0,20,6,4,8000,dos
21,0,3084,0,562,66,146.85714285714286,154.28845897029555,0,0.0,146.85714285714286,154.28845897029555,0.4463986039161682,1.9936112858938588,8.916312217712402,3.0994415283203125e-06,8.928,345.4311878380294,2.3521578938387218,2,0,20,6,4,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.0005383708260276101,0.0009530877720890881,0.0024449825286865234,7.152557373046875e-06,0.0059,278449.5066629091,2026.315391118805,2,0,11,3,2,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.18718597548348562,0.8609736515471749,4.86735200881958,2.86102294921875e-06,6.5515,755.093199572139,5.49491715880271,6,0,33,9,6,8000,dos
14,0,1781,0,562,66,127.21428571428571,139.86266812150387,0,0.0,127.21428571428571,139.86266812150387,0.6258466060344989,2.254368697775594,8.128838062286377,3.814697265625e-06,8.136,218.90347998859014,1.7207460526896474,2,0,13,3,3,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.2845354805821958,1.3619661688046623,6.532304048538208,3.0994415283203125e-06,6.5443,503.948766088606,3.66730454400441,4,0,22,6,4,8000,dos
12,0,1649,0,562,66,137.41666666666666,149.4100266401357,0,0.0,137.41666666666666,149.4100266401357,0.00077598745172674,0.0018281159159635933,0.006072044372558594,2.86102294921875e-06,0.0085,193184.9420702754,1405.8334171275349,2,0,11,3,2,8000,dos
41,0,5442,0,562,66,132.73170731707316,137.84357518401862,0,0.0,132.73170731707316,137.84357518401862,0.20322701930999756,0.8362743424341426,4.8700830936431885,4.0531158447265625e-06,8.1291,669.4483856621084,5.043620693154437,8,0,37,10,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.3407794339316232,1.747965644243712,10.257718086242676,3.814697265625e-06,11.9273,414.76346008373656,3.018290795030224,6,0,33,9,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.13892828396388462,0.5988452122225235,3.188417911529541,2.86102294921875e-06,4.8625,1017.3799971473067,7.4036142909446205,6,0,33,9,6,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.5187935207201086,2.484624713100082,11.916552066802979,2.86102294921875e-06,11.9323,276.39378407963255,2.011355614891201,4,0,22,6,4,8000,dos
13,0,1723,0,562,66,132.53846153846155,144.12645800627968,0,0.0,132.53846153846155,144.12645800627968,0.6763520836830139,2.340785930953555,8.109344005584717,7.152557373046875e-06,8.1162,212.29081242932426,1.6017298674296085,3,0,11,3,2,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.21045371464320592,0.9107829100170179,4.8514039516448975,3.0994415283203125e-06,7.3659,671.610179855859,4.8873997321226845,6,0,33,9,6,8000,dos
